_1,_2,_3,_4
Louis_Raymond_(tennis),"[""Person""]",Person,-1171.837
Louis_Rech,"[""Person""]",Person,-1153.645
Louis_Renninger,"[""Person""]",Person,-2046.942
Louis_Rich%C3%A9,"[""Person""]",Person,-794.815
Louis_Round_Wilson,"[""Person""]",Person,-768.431
Louis_Shores,"[""Agent"",""Person"",""other""]",Person,-559.955
Louis_Stokes_Station_at_Windermere,"[""Place""]",Place,-414.095
Louis_Theophiel_Duerinck,"[""Person""]",Person,-1377.459
Louis_Theroux:_Under_the_Knife,"[""Work""]",Work,-308.248
Louis_Vaughan,"[""Person""]",Person,-699.575
Louis_Viverito,"[""Person""]",Person,-164.044
Louis_W._Hill,"[""Person""]",Person,-300.094
Louis_W._Truman,"[""Agent"",""Person"",""other""]",Person,-319.632
Louis_Waller,"[""Agent"",""Person"",""other""]",Person,-597.144
Louis_Weathersbee,"[""Person""]",Person,-153.274
Louis_Williams_(footballer),"[""Person""]",Person,-177.668
Louis_Winslow_Austin,"[""Person""]",Person,-2400.901
Louis_X._Erlanger,"[""Person""]",other,-2779.943
Louis_XII_of_France,"[""Person""]",Person,-3091.618
Louis_de_Cartier_de_Marchienne,"[""Person""]",Person,-491.417
Louis_de_Cormontaigne,"[""Agent"",""Person"",""other""]",Agent,-406.568
Louis_de_Gallois,"[""Person""]",Person,-71.363
Louis_de_Lom%C3%A9nie,"[""Agent"",""Person"",""other""]",Agent,-276.274
"Louis_de_Mauris,_Vicomte_de_Malartic","[""Person""]",Person,-1884.692
Louis_of_Praet,"[""Person""]",Person,-2135.724
Louis_of_Valois,"[""Agent"",""Person"",""other""]",Person,-495.612
Louisa_Adams,"[""Agent"",""Person"",""other""]",Person,-273.09
Louisa_Bassano,"[""Person""]",Person,-796.101
Louisa_Benson_Craig,"[""Person""]",Person,-1990.256
Louisa_Pitt,"[""Person""]",Person,-1458.472
"Louisbourg,_Nova_Scotia","[""Place""]",Place,-124.007
"Louisdale,_Nova_Scotia","[""Place""]",Place,-488.912
Louise-Anastasia_Serment,"[""Person""]",Agent,-121.646
Louise_A._Tilly,"[""Agent"",""Person"",""other""]",Person,-565.722
Louise_Barnett,"[""Person""]",Person,-212.17
Louise_Bishop,"[""Person""]",Person,-222.942
Louise_Brun,"[""Agent"",""Person"",""other""]",Person,-763.296
Louise_Clough,"[""Person""]",Person,-130.028
Louise_Dickinson_Rich,"[""Agent"",""Person"",""other""]",Person,-632.937
Louise_DuArt,"[""Person""]",Person,-1107.936
Louise_Emmons,"[""Person""]",Person,-992.849
Louise_Gl%C3%BCck,"[""Person""]",other,-2377.742
Louise_Goodman,"[""Person""]",Person,-355.21
Louise_LaPlanche,"[""Person""]",Person,-2505.786
Louise_Lidstr%C3%B6mer,"[""Person""]",other,-1118.481
Louise_M._Tesmer,"[""Person""]",Person,-169.397
Louise_Mieritz,"[""Person""]",Person,-280.6
Louise_Mohn,"[""Person""]",Person,-754.081
Louise_Patten,"[""Agent"",""Person"",""other""]",Person,-249.978
Louise_Platt,"[""Person""]",Person,-663.095
Louise_Pleming,"[""Person""]",Person,-184.772
Louise_Pratt,"[""Person""]",Person,-790.234
Louise_Richardson,"[""Person""]",Person,-395.599
Louise_Taft,"[""Agent"",""Person"",""other""]",Person,-207.359
Louise_Tracy,"[""Person""]",Person,-331.551
Louisiana_Highway_125,"[""Place""]",Place,-1137.533
Louisiana_Highway_140,"[""Place""]",Place,-952.035
Louisiana_Highway_30,"[""Place""]",Place,-255.572
Louisiana_Highway_3000,"[""Place""]",Place,-269.811
Louisiana_Highway_3121,"[""Place""]",Place,-172.48
Louisiana_Highway_325,"[""Place""]",Place,-241.407
Louisiana_Highway_36,"[""Place""]",Place,-200.5
Louisiana_Highway_409,"[""Place""]",Place,-341.009
Louisiana_Highway_57,"[""Place""]",Place,-297.95
Louisiana_Highway_76,"[""Place""]",Place,-93.504
Louisiana_Highway_9,"[""Place""]",Place,-239.73
Louisiana_Highway_981,"[""Place""]",Place,-304.542
Louisiana_State_Route_68,"[""Place""]",Place,-336.835
Louisiana_State_Route_7-X,"[""Place""]",Place,-190.916
Louisiana_State_Route_93,"[""Place""]",Place,-281.952
Louisiana_State_Route_94,"[""Place""]",Place,-292.426
Louisiana_Territory,"[""other""]",Place,-411.387
Louisiana_waterthrush,"[""Species""]",Species,-470.902
Louisville_Lightning_season-by-season_results,"[""SportsSeason""]",Person,-284.101
Louisville_in_the_American_Civil_War,"[""other""]",Person,-473.151
Lounger_(horse),"[""Species""]",Person,-606.419
Loup_Verlet,"[""Person""]",other,-2036.103
Lourdes_Dom%C3%ADnguez_Lino,"[""Person""]",Person,-263.405
"Lourdes_Gourriel,_Jr.","[""Person""]",Person,-449.605
Lourdes_J._Cruz,"[""Person""]",other,-1060.393
Lourdes_SIGINT_Station,"[""Place""]",other,-1783.526
"Loures,_Heraklion","[""Place""]",Place,-551.437
Louse_on_92nd_Street,"[""Work""]",Work,-346.502
Lousine_Gevorkyan,"[""other""]",other,-714.451
Lovability_(company),"[""Organisation""]",Organisation,-542.133
"Love,_Peace_&_Poetry_%E2%80%93_Vol.8_African","[""Work""]",Work,-286.634
"Love,_Wedding,_Marriage","[""Work""]",Work,-236.113
"Love,_etc_(novel)","[""Work""]",Work,-189.124
Love/Hate_(band),"[""other""]",other,-145.782
Love:_Part_Two,"[""Work""]",Work,-929.292
LoveBUZZ,"[""Work""]",Work,-491.424
LoveGame,"[""Work""]",Work,-2340.519
Love_%C2%B1_Zero,"[""Work""]",Work,-132.878
Love_&_Hate_(Section_25_album),"[""Work""]",Work,-2459.357
Love_&_Life_(Eric_Ben%C3%A9t_album),"[""Work""]",Work,-539.797
Love_(Arashi_album),"[""Work""]",Work,-617.483
Love_(K-Ci_&_JoJo_album),"[""Work""]",Work,-273.951
Love_+_Fury,"[""Work""]",Work,-324.206
Love_911,"[""Work""]",Work,-562.165
Love_Alone_Is_Worth_the_Fight,"[""Work""]",Work,-373.745
Love_Ambition,"[""Work""]",Work,-278.662
Love_Battery,"[""other""]",other,-85.667
Love_Between_the_Raindrops,"[""Work""]",Work,-355.381
Love_Buffet,"[""Work""]",Work,-1005.809
Love_Celeb,"[""Work""]",Work,-352.14
Love_Changes_(Everything),"[""Work"",""other""]",Work,-383.89
Love_Circles,"[""Work""]",Work,-362.781
Love_Done_Gone,"[""Work""]",Work,-298.152
Love_Eternal_(novel),"[""Work""]",Work,-71.482
Love_Fantastic,"[""Work""]",Work,-108.889
Love_Goes_All_the_Way,"[""Work""]",Work,-558.789
Love_Has_Come_for_You,"[""Work""]",Work,-198.348
Love_Hate_(album),"[""Work""]",Work,-1412.862
Love_Her_(song),"[""Work""]",Work,-894.672
Love_House,"[""Work""]",Work,-485.159
Love_II_Love,"[""Work""]",Work,-434.553
Love_In_Kerala,"[""Work""]",Work,-320.373
Love_Is_All_(film),"[""Work""]",Work,-2718.121
Love_Is_All_That_Matters,"[""Work""]",Work,-307.088
Love_Is_Everything_(Johnny_Mathis_album),"[""Work""]",Work,-141.898
Love_Is_Like_an_Itching_in_My_Heart,"[""Work""]",Work,-554.505
Love_Is_Strength,"[""Work""]",Work,-192.088
Love_Is_a_Headache,"[""Work""]",Work,-416.652
Love_It_When_You_Call,"[""Work""]",Work,-1448.729
Love_King,"[""Work""]",Work,-1314.335
Love_Legend_of_the_Tang_Dynasty,"[""Work""]",Work,-616.048
Love_Letters_(1945_film),"[""Work""]",Work,-645.215
Love_Letters_(1999_film),"[""Work""]",Work,-576.269
"Love_Love,_Kiss_Kiss","[""Work""]",Work,-504.771
Love_Magic_Fever,"[""Work""]",Work,-343.468
Love_Marriage_(1975_film),"[""Work""]",Work,-303.302
Love_Me_Forever_or_Never,"[""Work""]",Work,-203.917
Love_Me_Over_Again,"[""Work""]",Work,-410.452
Love_Party,"[""Work""]",Work,-837.675
Love_Potion_(song),"[""Work""]",Work,-985.048
Love_Rollercoaster,"[""Work""]",Work,-249.54
Love_Sign_(horse),"[""Species""]",Person,-334.819
Love_Somebody_(Maroon_5_song),"[""Work""]",Work,-875.378
Love_Songs_(Bobby_Vinton_album),"[""Work""]",Work,-493.237
Love_Songs_(Johnny_Gill_album),"[""Work""]",Work,-358.142
Love_Spell,"[""Work""]",Work,-295.097
Love_Star,"[""other""]",Work,-1336.101
Love_Story_(British_TV_series),"[""Work""]",Work,-671.973
Love_Talk,"[""Work""]",Work,-338.728
Love_Us_or_Hate_Us,"[""Work"",""other""]",Work,-420.574
Love_Wars_(song),"[""Work""]",Work,-304.903
Love_Will_See_You_Through,"[""Work""]",Work,-1236.502
Love_Will_Turn_You_Around,"[""Work""]",Work,-591.538
Love_and_Death_(Angel_novel),"[""Work""]",Work,-137.89
Love_and_Death_on_Long_Island,"[""Work""]",Work,-375.023
Love_and_Terror,"[""Work""]",Work,-634.352
Love_for_Rent,"[""Work""]",Work,-214.102
Love_from_a_Stranger_(1937_film),"[""Work""]",Work,-613.576
Love_in_a_Small_Town,"[""Work""]",Work,-444.922
Love_in_the_Time_of_Money,"[""Work""]",Work,-459.174
Love_on_the_Run_(song),"[""Work""]",Work,-423.21
Lovebox_(Groove_Armada_album),"[""Work""]",Work,-246.891
Lovejoy_and_Merrill-Nowlan_Houses,"[""Place""]",Place,-193.792
Loveleen_Tandan,"[""Person""]",Person,-800.849
Loveline_(Tavares_album),"[""Work""]",Work,-541.644
"Lovell,_Wyoming","[""Place""]",Place,-126.253
Lovell_Pinkney,"[""Person""]",Person,-529.644
Lovelock_Aerial_Gunnery_Range,"[""Place""]",Place,-1700.684
Lovely_Music,"[""Organisation""]",Work,-899.544
Lover_to_Lover,"[""Work""]",Work,-509.398
Loverboy_(You_Me_at_Six_song),"[""Work""]",Work,-370.845
Lovergirl,"[""Work""]",Work,-234.691
Lovers_in_a_Dangerous_Spacetime,"[""Work""]",Work,-197.485
Lovers_of_Toledo,"[""Work""]",Work,-346.129
Loves_of_a_Blonde,"[""Work""]",Work,-2632.866
Lovesick,"[""Work""]",Work,-250.155
Loving_(novel),"[""Work""]",other,-1463.159
Lovrenc_na_Pohorju,"[""Place""]",Place,-325.09
Low_(Foo_Fighters_song),"[""Work""]",Work,-742.206
Low_Level_Owl:_Volume_I,"[""Work""]",Work,-1168.19
Low_Roar_(album),"[""Work""]",Work,-490.998
Lowanna_Secondary_College,"[""Organisation""]",Place,-320.594
Lowden_State_Park,"[""other""]",Place,-585.256
"Lowe,_Delaware","[""Place""]",Place,-118.708
Lowe_(band),"[""other""]",other,-606.291
Lowe_Boats,"[""Organisation""]",Organisation,-734.151
"Lowe_Township,_Moultrie_County,_Illinois","[""Place""]",Place,-162.156
"Lowell,_Ohio","[""Place""]",Place,-139.469
"Lowell,_Oregon","[""Place""]",Place,-362.898
Lowell_Cauffiel,"[""Person""]",Person,-143.332
Lowell_English,"[""Person""]",Person,-197.555
Lowell_Gallagher,"[""Person""]",Person,-929.12
Lowell_Jack,"[""Person""]",Person,-596.292
Lowell_Liebermann,"[""Agent"",""Person"",""other""]",other,-2613.604
Lowell_Street_(MBTA_station),"[""Place""]",Place,-253.228
"Lowell_Township,_Michigan","[""Place""]",Place,-258.01
Lower_Assendon,"[""Place""]",Place,-906.547
Lower_Bhavani_Project_Canal,"[""Place""]",Place,-764.255
Lower_Chinook,"[""other""]",Place,-154.346
Lower_Curtis_Glacier,"[""Place""]",Place,-1314.859
Lower_Deer_Lake,"[""Place""]",Place,-369.455
Lower_Dzongu_Forest_Block,"[""Place""]",Place,-221.895
Lower_Granite_Dam,"[""Place""]",Place,-930.306
Lower_Hopkins_Cascade,"[""other""]",Place,-507.668
Lower_Longley,"[""Place""]",Place,-793.958
"Lower_Macungie_Township,_Lehigh_County,_Pennsylvania","[""Location"",""Place"",""other""]",Place,-1264.67
Lower_Main_Street_Historic_District,"[""Place""]",Place,-712.909
Lower_Pus_Dam,"[""Place""]",Place,-162.519
Lower_Rivington_Reservoir,"[""Place""]",Place,-1440.448
Lower_Tamarack_River,"[""Place""]",Place,-253.454
"Lower_Town,_California","[""Place""]",Place,-344.459
Lower_Tsitika_River_Provincial_Park,"[""Place""]",Place,-97.443
Lowestoft_Lifeboat_Station,"[""Place""]",Place,-390.906
Lowestoft_North_railway_station,"[""Place""]",Place,-260.195
"Lowick,_Northamptonshire","[""Place""]",Place,-515.424
Lowndes_County_Courthouse_(Alabama),"[""Place""]",Place,-374.287
Lowrider_(Swedish_band),"[""other""]",Work,-1814.563
Lowry_Air_Force_Base,"[""other""]",Organisation,-1545.176
Lowry_Bluff,"[""Place""]",Place,-523.004
"Lowry_Hill,_Minneapolis","[""Place""]",Place,-1356.668
"Lowther,_Cumbria","[""Place""]",Place,-773.298
"Lowville_(community),_Wisconsin","[""Place""]",Place,-108.001
Loxapicia,"[""Species""]",Species,-60.156
Loxaspilates_densihastigera,"[""Species""]",Species,-91.662
Loxian,"[""other""]",Work,-2751.978
"Loxley,_South_Yorkshire","[""Place""]",Place,-1238.632
Loxocalyx,"[""Species""]",Species,-397.08
Loxolexis_dimidia,"[""Species""]",Species,-241.018
Loxophlebia_flavinigra,"[""Species""]",Species,-156.087
Loxophlebia_imitata,"[""Species""]",Species,-155.681
Loxophlebia_pyrgion,"[""Species""]",Species,-157.067
Loxoscelism,"[""other""]",Species,-1306.418
Loxostege_aurantiacalis,"[""Species""]",Species,-132.628
Loxostege_egregialis,"[""Species""]",Species,-192.401
Loxostege_flavinigralis,"[""Species""]",Species,-132.615
Loxostege_malekalis,"[""Species""]",Species,-137.103
Loxostege_oblinalis,"[""Species""]",Species,-219.812
Loxostege_peltaloides,"[""Species""]",Species,-152.101
Loxostege_quaestoralis,"[""Species""]",Species,-548.265
Loxostege_scutalis,"[""Species""]",Species,-118.962
Loxsomataceae,"[""Species""]",Species,-501.123
Loyal_Blaine_Aldrich,"[""Person""]",Person,-900.112
LoyaltyOne,"[""Organisation""]",Organisation,-452.71
Loyola_College_(Montreal),"[""Place""]",Organisation,-285.687
Loyola_Wolfpack,"[""Organisation""]",Organisation,-400.949
Loyola_de_Palacio,"[""Agent"",""Person"",""other""]",Person,-4849.743
"Lozna,_Boto%C8%99ani","[""Place""]",Place,-236.609
Lozna_(Trstenik),"[""Place""]",Place,-141.652
Loznac,"[""Place""]",Place,-152.645
Lozova_River,"[""Place""]",Place,-80.858
Lu%C3%ADs_Ant%C3%B4nio_Fleury_Filho,"[""Person""]",Person,-216.32
Lu%C3%ADs_Gomes,"[""Place""]",Place,-130.83
Lu%C3%ADs_Guillermo_Per%C3%A9z,"[""Person""]",Person,-525.16
Lu%C3%ADs_Rafael_Soares_Alves,"[""Person""]",Person,-217.554
Lu%C3%ADza_Tom%C3%A9,"[""Person""]",Person,-364.445
Lu%C4%8Dani_(village),"[""Place""]",Place,-140.701
Lu_Chih-houng,"[""Person""]",Person,-272.908
Lu_Pin,"[""Person""]",Person,-330.985
Lu_Rees_Archives,"[""other""]",Person,-587.851
Lu_Sui,"[""Person""]",Person,-235.477
Lu_Xiaoman,"[""Person""]",Person,-604.573
Lu_Zhi_(Tang_dynasty),"[""Person""]",Person,-915.283
Lu_Zhongyi,"[""Person""]",Person,-2483.003
Luan_de_Burgh,"[""Person""]",Person,-455.953
Luana_Walters,"[""Person""]",Person,-3161.776
Luang_Wichitwathakan,"[""other""]",Person,-989.538
Luangwa_River,"[""Place""]",Place,-507.462
Luanne_Rice,"[""Person""]",Person,-1731.856
Luashia,"[""Species""]",Species,-60.156
Luatangi_Vatuvei,"[""Person""]",Person,-1233.531
Luba_Group,"[""Organisation""]",Organisation,-900.317
Luba_Lisa,"[""Person""]",Person,-243.971
"Lubcz,_Opole_Voivodeship","[""Location"",""Place"",""other""]",Place,-461.041
"Lubczyna,_%C5%81%C3%B3d%C5%BA_Voivodeship","[""Location"",""Place"",""other""]",Place,-276.634
"Lubiat%C3%B3w,_%C5%81%C3%B3d%C5%BA_Voivodeship","[""Place""]",Place,-336.24
"Lubiat%C3%B3w,_Krosno_Odrza%C5%84skie_County","[""Place""]",Place,-451.628
"Lubie%C5%84,_Lublin_Voivodeship","[""Place""]",Place,-331.551
"Lubieszewo,_Kuyavian-Pomeranian_Voivodeship","[""Place""]",Place,-346.72
Lubisi_Dam,"[""Place""]",Place,-314.438
Lublewo_railway_station,"[""Place""]",Place,-261.896
Lublin_Dilja,"[""Person""]",Person,-604.601
Lubn%C3%A1_(Krom%C4%9B%C5%99%C3%AD%C5%BE_District),"[""Place""]",Place,-442.432
Lubnia,"[""Place""]",Place,-426.933
Lubnia_railway_station,"[""Place""]",Place,-91.608
Lubo%C5%9Bnia,"[""Place""]",Place,-322.464
Lubo%C5%A1_Ilizi,"[""Person""]",Person,-93.772
Lubochowo,"[""Place""]",Place,-494.648
Lubodzie%C5%BC,"[""Place""]",Place,-345.783
Lubom%C3%ADr_Havl%C3%A1k,"[""Agent"",""Person"",""other""]",Person,-711.712
Luboniec,"[""Place""]",Place,-391.162
Lubosz,"[""Place""]",Place,-337.224
"Luboszyce,_Opole_Voivodeship","[""Place""]",Place,-434.679
Lubov_Egorova,"[""Person""]",Person,-221.814
Luc(as)_de_Groot,"[""Agent"",""Person"",""other""]",other,-1011.252
LucFosther_Diop,"[""Person""]",Person,-391.933
Luc_Bovens,"[""Agent"",""Person"",""other""]",other,-530.197
Luc_Gauthier,"[""Person""]",Person,-240.944
Luc_Lafortune,"[""Person""]",Person,-387.077
Luc_Mischo,"[""Person""]",Person,-94.015
Luc_Van_den_Brande,"[""Person""]",Person,-456.277
Luca_Baldisserri,"[""Person""]",Person,-1128.346
Luca_Bittante,"[""Person""]",Person,-137.789
Luca_Bracali,"[""Agent"",""Person"",""other""]",Person,-133.082
Luca_Campani,"[""Person""]",Person,-147.385
Luca_Giammarco,"[""Person""]",Person,-691.791
Luca_Giustolisi,"[""Person""]",Person,-151.756
Luca_Guadagnino,"[""Agent"",""Person"",""other""]",Person,-276.279
Luca_Luzardi,"[""Person""]",Person,-463.928
Luca_Manf%C3%A8,"[""Person""]",Person,-556.515
Luca_Maria_Gambardella,"[""Person""]",other,-1105.301
Luca_Mazzitelli,"[""Person""]",Person,-161.592
Luca_Tramontin,"[""Person""]",Person,-473.853
Luca_Turin,"[""Person""]",Person,-206.212
Luca_Vigiani,"[""Person""]",Person,-112.302
Luca_Zanforlin,"[""Person""]",Person,-92.01
Lucalia_Clubman,"[""MeanOfTransportation""]",other,-356.431
"Lucan,_Dublin","[""Place""]",Place,-487.339
Lucan_Biddulph,"[""Place""]",Place,-367.64
Lucania_goodei,"[""Species""]",Species,-358.575
Lucanica,"[""other""]",other,-998.681
"Lucas,_West_Virginia","[""Place""]",Place,-128.146
Lucas_Belvaux,"[""Person""]",Work,-912.35
Lucas_Boada,"[""Person""]",Person,-255.552
Lucas_Borges,"[""Person""]",Person,-1808.478
Lucas_Calvi%C3%B1o,"[""Person""]",Person,-214.739
Lucas_Dupont,"[""Person""]",Person,-204.547
Lucas_Leite,"[""Person""]",Person,-415.371
Lucas_Lepri,"[""Person""]",Person,-1125.836
Lucas_Mangope,"[""Person""]",Person,-305.84
Lucas_Ontivero,"[""Person""]",Person,-233.722
Lucas_Oswald,"[""Agent"",""Person"",""other""]",Work,-424.546
Lucas_Rodr%C3%ADguez,"[""Person""]",Person,-196.368
Lucas_Severino,"[""Person""]",Person,-313.037
"Lucas_Valley-Marinwood,_California","[""Place""]",Place,-223.179
Lucas_Wolenczak,"[""Person""]",Work,-299.406
Lucas_number,"[""other""]",other,-373.514
Lucava_River,"[""Place""]",Place,-105.0
Lucerapex_angustatus,"[""Species""]",Species,-119.06
Lucero_En_Vivo_Auditorio_Nacional,"[""Work""]",Work,-698.492
Luch_5B,"[""CelestialBody""]",other,-391.883
"Lucheng,_Beijing","[""Place""]",Place,-361.934
Lucho_Berm%C3%BAdez,"[""Agent"",""Person"",""other""]",other,-485.193
Luchuena,"[""Species""]",Species,-114.654
Luci,"[""other""]",other,-708.104
Luci_Tapahonso,"[""Person""]",Person,-215.132
Lucia_Liljegren,"[""Person""]",other,-1217.952
Lucia_Mihalache,"[""Person""]",Person,-901.105
Lucia_Palermo,"[""Person""]",Person,-227.675
Lucia_Quinciani,"[""Person"",""other""]",other,-606.459
Lucian_Ban,"[""other""]",Person,-98.493
Lucian_Bebchuk,"[""Agent"",""Person"",""other""]",Person,-1043.153
Lucian_Filip,"[""Person""]",Person,-195.654
Lucian_S%C3%A2nm%C4%83rtean,"[""Person""]",Person,-548.753
Luciana_Berger,"[""Person""]",Person,-690.667
Luciana_Duvall,"[""Person""]",Person,-344.14
Luciana_Salvad%C3%B3,"[""Person""]",Person,-224.43
Luciana_Sbarbati,"[""Person""]",Person,-583.722
Luciano_(singer),"[""other""]",other,-167.763
Luciano_Berio,"[""Agent"",""Person"",""other""]",other,-388.277
Luciano_Bottaro,"[""Agent"",""Person"",""other""]",other,-764.876
Luciano_Castillo_Colonna,"[""Person""]",Person,-82.441
Luciano_Galletti,"[""Person""]",Person,-692.15
Luciano_Narsingh,"[""Person""]",Person,-391.595
Luciano_Sgrizzi,"[""Agent"",""Person"",""other""]",Agent,-137.028
Luciano_Teixeira,"[""Person""]",Person,-153.55
Luciano_Velardi,"[""Person""]",Person,-159.517
"Lucie,_Lady_Duff-Gordon","[""Agent"",""Person"",""other""]",other,-1908.43
Lucie_Guay,"[""Person""]",Person,-289.449
Lucie_Jeanne,"[""Person"",""other""]",Person,-83.892
Lucie_Leblanc,"[""Person""]",Person,-281.43
Lucie_Povova,"[""Person""]",Person,-289.592
Lucie_Rie,"[""Agent"",""Person"",""other""]",Person,-145.183
Luciellidae,"[""Species""]",Species,-235.853
Lucien_Barbarin,"[""other""]",other,-1126.442
Lucien_Bernier,"[""Person""]",Person,-187.971
Lucien_Chevaillier,"[""Agent"",""Person"",""other""]",Agent,-457.281
Lucien_Fabre,"[""Agent"",""Person"",""other""]",Person,-94.071
Lucien_Huteau,"[""Person""]",Person,-226.246
Lucien_Laurent_Bonheur,"[""Person""]",Person,-135.047
Lucien_Sergi,"[""Person""]",Person,-117.678
Lucien_de_Vestel,"[""Agent"",""Person"",""other""]",Person,-1108.213
Lucifer_(Bob_Seger_song),"[""Work""]",Work,-788.758
Lucifer_Hill,"[""Place""]",Place,-532.601
Lucifuga_simile,"[""Species""]",Species,-247.047
Lucija_Mori,"[""Person""]",Person,-358.752
Lucile_Saint-Simon,"[""Person"",""other""]",Person,-372.484
Lucilita_Bhreatnach,"[""Person""]",Person,-2056.869
Lucille_Ash,"[""Person""]",Person,-346.714
Lucille_Bliss,"[""Person""]",Work,-615.368
Lucille_Caudill_Little,"[""Person""]",Person,-248.243
Lucille_Godiveau,"[""Person""]",Person,-249.968
Lucille_Western,"[""Person""]",Person,-198.509
Lucille_Wilcox_Joullin,"[""Person""]",Person,-168.359
Lucinactant,"[""other""]",other,-288.66
Lucinda_Ebersole,"[""Agent"",""Person"",""other""]",Person,-438.994
Lucinda_Jenney,"[""Person""]",Person,-81.763
Luciolinae,"[""Species""]",other,-1274.341
Lucius_Aemilius_Mamercus,"[""Person""]",Person,-251.473
Lucius_Antistius_Burrus,"[""Person""]",Person,-2007.543
Lucius_Arruntius_Camillus_Scribonianus,"[""Person""]",Person,-193.09
"Lucius_Cary,_2nd_Viscount_Falkland","[""Person""]",Person,-349.38
Lucius_Cornelius_Lentulus_Cruscellio,"[""Person""]",Person,-237.143
Lucius_Julius_Caesar_(consul_64_BC),"[""Person""]",Person,-516.474
Lucius_Roscius_Otho,"[""Person""]",Person,-149.238
Lucius_Seius_Strabo,"[""Person""]",Person,-923.21
